internal_id,type,category,sub_category,name
BR1286,brands,Gaming,"Gaming PCs, Laptops & Monitors",Acer Predator Xb273k
BR1287,brands,Gaming,"Gaming PCs, Laptops & Monitors",Dell Alienware Aw3420dw
BR1288,brands,Gaming,"Gaming PCs, Laptops & Monitors",Lg Ultragear 27gl850
BR1289,brands,Gaming,"Gaming PCs, Laptops & Monitors",Aoc Cq32g1
BR1290,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Input Devices",Logitech G Pro X Superlight
BR1291,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Input Devices",Razer Deathadder Elite
BR1292,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Input Devices",SteelSeries Rival 600
BR1293,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Input Devices",Corsair Dark Core Rgb Pro Se
BR1294,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Input Devices",Zowie Ec2-a
BR1295,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Keyboards",Logitech G Pro X Mechanical
BR1296,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Keyboards",Razer Blackwidow Elite
BR1297,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Keyboards",Corsair K95 Rgb Platinum Xt
BR1298,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Keyboards",SteelSeries Apex Pro
BR1299,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Keyboards",Hyperx Alloy Fps Rgb
BR1300,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Headsets & Audio",SteelSeries Arctis Pro Wireless
BR1301,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Headsets & Audio",Hyperx Cloud Alpha Pro
BR1302,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Headsets & Audio",Logitech G533 Wireless
BR1303,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Headsets & Audio",Razer Nari Ultimate
BR1304,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Headsets & Audio",Asus Rog Theta Electret
BR1305,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Chairs & Furniture",Respawn 110 Racing Style Gaming Chair
BR1306,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Chairs & Furniture",Gt Racing Gt099 Gaming Chair
BR1307,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Chairs & Furniture",Noblechairs Hero Series
BR1308,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Chairs & Furniture",Secretlab Omega Series
BR1309,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Chairs & Furniture",Dxracer Formula Series
BR1310,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Networking Gear",Asus Rt-ax88u
BR1311,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Networking Gear",Netgear Nighthawk Pro Xr500
BR1312,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Networking Gear",Tp-link Archer C5400 V2
BR1313,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Networking Gear",D-Link Dir-885l
BR1314,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Networking Gear",Linksys Wrt3200acm
BR1315,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Capture & Streaming Equipment
",Elgato Game Capture Hd60 Pro
BR1316,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Capture & Streaming Equipment
",Avermedia Live Gamer Portable 2 Plus
BR1317,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Capture & Streaming Equipment
",Razer Ripsaw Hd
BR1318,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Capture & Streaming Equipment
",Hauppauge Hd Pvr Rocket
BR1319,brands,Gaming,"Gaming Peripherals, Accessories & Capture Gear - Capture & Streaming Equipment
",Magewell Pro Capture HDMI 4k Plus
BR1320,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Norton Antivirus
BR1321,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,MacAfee Antivirus
BR1322,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Kaspersky Anti-virus
BR1323,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Bitdefender Anti-virus
BR1324,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Avast Free Antivirus
BR1325,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Avg Antivirus Free
BR1326,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,ESET Nod32 Antivirus
BR1327,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Avira Free Antivirus
BR1328,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Windows Defender
BR1329,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Sophos Home Free
BR1330,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Comodo Antivirus
BR1331,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Panda Free Antivirus
BR1332,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Total Av
BR1333,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Webroot Secureanywhere Antivirus
BR1334,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Ad-aware Free Antivirus+
BR1335,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Clamwin Free Antivirus
BR1336,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,360 Total Security
BR1337,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Malwarebytes Anti-malware
BR1338,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Trend Micro Antivirus+ Security
BR1339,brands,Security & Privacy Software,Antivirus & Anti-Malware Software,Quick Heal Antivirus
BR1340,brands,Security & Privacy Software,VPN & Online Privacy Services,Nordvpn
BR1341,brands,Security & Privacy Software,VPN & Online Privacy Services,Expressvpn
BR1342,brands,Security & Privacy Software,VPN & Online Privacy Services,Surfshark
BR1343,brands,Security & Privacy Software,VPN & Online Privacy Services,Private Internet Access
BR1344,brands,Security & Privacy Software,VPN & Online Privacy Services,Cyberghost
BR1345,brands,Security & Privacy Software,VPN & Online Privacy Services,Ipvanish
BR1346,brands,Security & Privacy Software,VPN & Online Privacy Services,Hotspot Shield
BR1347,brands,Security & Privacy Software,VPN & Online Privacy Services,Hma Vpn
BR1348,brands,Security & Privacy Software,VPN & Online Privacy Services,Vyprvpn
BR1349,brands,Security & Privacy Software,VPN & Online Privacy Services,Strongvpn
BR1350,brands,Security & Privacy Software,VPN & Online Privacy Services,Protonvpn
BR1351,brands,Security & Privacy Software,VPN & Online Privacy Services,Mullvad
BR1352,brands,Security & Privacy Software,VPN & Online Privacy Services,Windscribe
BR1353,brands,Security & Privacy Software,VPN & Online Privacy Services,Hidemyass
BR1354,brands,Security & Privacy Software,VPN & Online Privacy Services,Tunnelbear
BR1355,brands,Security & Privacy Software,VPN & Online Privacy Services,Keepsolid Vpn Unlimited
BR1356,brands,Security & Privacy Software,VPN & Online Privacy Services,Surfeasy
BR1357,brands,Security & Privacy Software,VPN & Online Privacy Services,Golden Frog Vyprvpn
BR1358,brands,Security & Privacy Software,VPN & Online Privacy Services,Avast Secureline Vpn
BR1359,brands,Security & Privacy Software,VPN & Online Privacy Services,Betternet Free Vpn
BR1360,brands,Security & Privacy Software,Encryption & Data Security Tools,Veracrypt
BR1361,brands,Security & Privacy Software,Encryption & Data Security Tools,Bitlocker
BR1362,brands,Security & Privacy Software,Encryption & Data Security Tools,Diskcryptor
BR1363,brands,Security & Privacy Software,Encryption & Data Security Tools,Axcrypt
BR1364,brands,Security & Privacy Software,Encryption & Data Security Tools,Gnupg
BR1365,brands,Security & Privacy Software,Encryption & Data Security Tools,TrueCrypt
BR1366,brands,Security & Privacy Software,Encryption & Data Security Tools,Ciphershed
BR1367,brands,Security & Privacy Software,Encryption & Data Security Tools,Filevault
BR1368,brands,Security & Privacy Software,Encryption & Data Security Tools,Luks
BR1369,brands,Security & Privacy Software,Encryption & Data Security Tools,Ciphersuit
BR1370,brands,Security & Privacy Software,Encryption & Data Security Tools,Advanced Encryption Package
BR1371,brands,Security & Privacy Software,Encryption & Data Security Tools,Encrypto
BR1372,brands,Security & Privacy Software,Encryption & Data Security Tools,Secure It
BR1373,brands,Security & Privacy Software,Encryption & Data Security Tools,Gpg4win
BR1374,brands,Security & Privacy Software,Encryption & Data Security Tools,Kleopatra
BR1375,brands,Security & Privacy Software,Encryption & Data Security Tools,Defendius Cryptography
BR1376,brands,Security & Privacy Software,Encryption & Data Security Tools,Kencfs
BR1377,brands,Smart Home & Appliances,Smart Home Devices,Smart Thermostats
BR1378,brands,Smart Home & Appliances,Smart Home Devices,Smart Light Bulbs
BR1379,brands,Smart Home & Appliances,Smart Home Devices,Smart Plugs
BR1380,brands,Smart Home & Appliances,Smart Home Devices,Smart Locks
BR1381,brands,Smart Home & Appliances,Smart Home Devices,Smart Cameras
BR1382,brands,Smart Home & Appliances,Smart Home Devices,Smart Speakers
BR1383,brands,Smart Home & Appliances,Smart Home Devices,Smart Smoke Detectors
BR1384,brands,Smart Home & Appliances,Smart Home Devices,Smart Vacuum Cleaners
BR1385,brands,Smart Home & Appliances,Smart Home Devices,Smart Fridges
BR1386,brands,Smart Home & Appliances,Smart Home Devices,Smart Washers And Dryers
BR1387,brands,Smart Home & Appliances,Smart Home Ecosystems,Google Nest
BR1388,brands,Smart Home & Appliances,Home Entertainment,Home Entertainment
BR1389,brands,Movie & TV Streaming Services,Movie & TV Streaming Services,Roku Inc.
BR1390,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Oculus Quest 2
BR1391,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Oculus Rift S
BR1392,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,PlayStation VR
BR1393,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,HTC Vive
BR1394,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,HTC Vive Pro
BR1395,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Valve Index
BR1396,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Pimax 5k Plus
BR1397,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Oculus Go
BR1398,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Samsung Gear Vr
BR1399,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Microsoft HoloLens
BR1400,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Windows Mixed Reality Headsets
BR1401,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Google Daydream View
BR1402,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Oculus Quest
BR1403,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Playstation Vr Aim Controller
BR1404,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,HTC Vive Cosmos
BR1405,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Oculus Quest All-in-one
BR1406,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Sony Playstation Vr Mega Pack
BR1407,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Samsung Hmd Odyssey+
BR1408,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,Pimax 8k
BR1409,brands,Virtual Reality (VR) & Wearables,Virtual Reality Headsets,HTC Vive Focus
BR1410,brands,Virtual Reality (VR) & Wearables,Windows Mixed Reality & PC VR Devices,Acer Windows Mixed Reality Headset
BR1411,brands,Virtual Reality (VR) & Wearables,Windows Mixed Reality & PC VR Devices,Hp Windows Mixed Reality Headset
BR1412,brands,Virtual Reality (VR) & Wearables,Windows Mixed Reality & PC VR Devices,Dell Visor
BR1413,brands,Virtual Reality (VR) & Wearables,Windows Mixed Reality & PC VR Devices,Lenovo Explorer
BR1414,brands,Virtual Reality (VR) & Wearables,Mobile & Entry-Level VR Headsets,Google Cardboard
BR1415,brands,Virtual Reality (VR) & Wearables,Mobile & Entry-Level VR Headsets,Zeiss Vr One Plus
BR1416,brands,Virtual Reality (VR) & Wearables,Mobile & Entry-Level VR Headsets,Merge Vr Goggles
BR1417,brands,Virtual Reality (VR) & Wearables,Mobile & Entry-Level VR Headsets,Homido Vr Headset
BR1418,brands,Virtual Reality (VR) & Wearables,Mobile & Entry-Level VR Headsets,Vr Headsets For iPhone
BR1419,brands,Virtual Reality (VR) & Wearables,Mobile & Entry-Level VR Headsets,Vr Headsets For Android
BR1420,brands,Home & Garden,Furniture & Home Décor Retailers,HHGregg
BR1421,brands,Home & Garden,Furniture & Home Décor Retailers,Ashley Furniture
BR1422,brands,Home & Garden,Furniture & Home Décor Retailers,Tempur-Pedic
BR1423,brands,Home & Garden,Home Cleaning & Appliances,Household Ice Makers
BR1424,brands,Home & Garden,Furniture & Home Décor Retailers,Hobby Lobby
BR1425,brands,Home & Garden,Furniture & Home Décor Retailers,Pier 1 Imports
BR1426,brands,Home & Garden,Home Cleaning & Appliances,Scotch-Brite
BR1427,brands,Home & Garden,Home Cleaning & Appliances,Dirt Devil
BR1428,brands,Home & Garden,Outdoor & Home Utility Products,Coleman
BR1429,brands,Home & Garden,Outdoor & Home Utility Products,Fire & Security
BR1430,brands,Home & Garden,Home Cleaning & Appliances,Swiffer
BR1431,brands,Home & Garden,Home Cleaning & Appliances,Hoover
BR1432,brands,Home & Garden,Furniture & Home Décor Retailers,Pottery Barn
BR1433,brands,Home & Garden,Furniture & Home Décor Retailers,La-Z-Boy Home Furnishings
BR1434,brands,Home & Garden,Furniture & Home Décor Retailers,Queen City Homestore
BR1435,brands,Home & Garden,Furniture & Home Décor Retailers,Bassett
BR1436,brands,Home & Garden,Furniture & Home Décor Retailers,Rooms To Go
BR1437,brands,Home & Garden,Furniture & Home Décor Retailers,Havertys: Furniture & Home Decor
BR1438,brands,Home & Garden,Furniture & Home Décor Retailers,Ashley Design Services
BR1439,brands,Home & Garden,Furniture & Home Décor Retailers,Wayfair
BR1440,brands,Home & Garden,Furniture & Home Décor Retailers,IKEA
BR1441,brands,Home & Garden,Furniture & Home Décor Retailers,"Williams-Sonoma, Inc"
BR1442,brands,Home & Garden,Furniture & Home Décor Retailers,Baer's Furniture
BR1443,brands,Home & Garden,Furniture & Home Décor Retailers,Bob’s Discount Furniture
BR1444,brands,Home & Garden,Furniture & Home Décor Retailers,Raymour & Flanigan
BR1445,brands,Department & General Retail Stores,Department & General Retail Stores,Department Stores
BR1446,brands,Department & General Retail Stores,Grocery & Supermarket Chains,Kroger
BR1447,brands,Department & General Retail Stores,Department & General Retail Stores,Neiman Marcus
BR1448,brands,Department & General Retail Stores,"Discount, Warehouse & Big Box Retailers",Discount & Big Box Stores
BR1449,brands,Department & General Retail Stores,Grocery & Supermarket Chains,Aldi
BR1450,brands,Department & General Retail Stores,"Discount, Warehouse & Big Box Retailers",Sam's Club
BR1451,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,Charles Schwab
BR1452,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,Fidelity Investments
BR1453,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,E-trade
BR1454,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,Td Ameritrade
BR1455,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,Robinhood
BR1456,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,Ally Invest
BR1457,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,Interactive Brokers
BR1458,brands,Financial Institutions & Investment Firms,Retail & Online Brokerage Firms,Vanguard
BR1459,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Morgan Stanley
BR1460,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,JPMorgan Chase
BR1461,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Goldman Sachs
BR1462,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Citigroup
BR1463,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Merrill Lynch
BR1464,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Ubs
BR1465,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Credit Suisse
BR1466,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Barclays
BR1467,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Deutsche Bank
BR1468,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,Hsbc
BR1469,brands,Financial Institutions & Investment Firms,Banks & Financial Institutions,BMO Harris Bank
